Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
YPL153C	YPL153C_mRNA	YPL153C	RAD53	855950
YKL175W	YKL175W_mRNA	YKL175W	ZRT3	853679
YOR313C	YOR313C_mRNA	YOR313C	SPS4	854490
YMR070W	YMR070W_mRNA	YMR070W	MOT3	855092
YDR525W	YDR525W_mRNA	YDR525W	API2	
YDR074W	YDR074W_mRNA	YDR074W	TPS2	851646
tM(CAU)C	tM(CAU)C_tRNA			
YGL259W	YGL259W_mRNA	YGL259W	YPS5	852632
YML009C	YML009C_mRNA	YML009C	MRPL39	855002
YBR045C	YBR045C_mRNA	YBR045C	GIP1	852334
YLR120W-A	YLR120W-A_mRNA	YLR120W-A		
YPL134C	YPL134C_mRNA	YPL134C	ODC1	855969
YDL035C	YDL035C_mRNA	YDL035C	GPR1	851527
YBR036C	YBR036C_mRNA	YBR036C	CSG2	852324
YER016W	YER016W_mRNA	YER016W	BIM1	856736
YLR229C	YLR229C_mRNA	YLR229C	CDC42	850930
YMR151W	YMR151W_mRNA	YMR151W	YIM2	
YML053C	YML053C_mRNA	YML053C		854952
YJR052W	YJR052W_mRNA	YJR052W	RAD7	853512
YGR027C	YGR027C_mRNA	YGR027C	RPS25A	852911
YPL093W	YPL093W_mRNA	YPL093W	NOG1	856012
YHL018W	YHL018W_mRNA	YHL018W		856368
YMR196W	YMR196W_mRNA	YMR196W		855236
YMR116C	YMR116C_mRNA	YMR116C	ASC1	855143
YDR449C	YDR449C_mRNA	YDR449C	UTP6	852060
YML093W	YML093W_mRNA	YML093W	UTP14	854881
YIL151C	YIL151C_mRNA	YIL151C	ESL1	854655
YDR491C	YDR491C_mRNA	YDR491C		
YGR120C	YGR120C_mRNA	YGR120C	COG2	853017
YPR023C	YPR023C_mRNA	YPR023C	EAF3	856134
tP(UGG)L	tP(UGG)L_tRNA			
YLR277C	YLR277C_mRNA	YLR277C	YSH1	850983
YJR075W	YJR075W_mRNA	YJR075W	HOC1	853538
YGL093W	YGL093W_mRNA	YGL093W	SPC105	852787
YGR168C	YGR168C_mRNA	YGR168C		853078
YAL034C	YAL034C_mRNA	YAL034C	FUN19	851199
YOR090C	YOR090C_mRNA	YOR090C	PTC5	854257
YDR463W	YDR463W_mRNA	YDR463W	STP1	852074
YBR276C	YBR276C_mRNA	YBR276C	PPS1	852579
tQ(CUG)M	tQ(CUG)M_tRNA		CDC65	
YJR154W	YJR154W_mRNA	YJR154W		853619
YLR316C	YLR316C_mRNA	YLR316C	TAD3	851027
YFR057W	YFR057W_mRNA	YFR057W		850618
YGL001C	YGL001C_mRNA	YGL001C	ERG26	852883
YML009C-A	YML009C-A_mRNA	YML009C-A		
YLR459W	YLR459W_mRNA	YLR459W	GAB1	851181
tL(UAG)L1	tL(UAG)L1_tRNA			
YFL015W-A	YFL015W-A_mRNA	YFL015W-A		
YKR098C	YKR098C_mRNA	YKR098C	UBP11	853973
YIL062C	YIL062C_mRNA	YIL062C	ARC15	854748
YER006C-A	YER006C-A_mRNA	YER006C-A		
YML057C-A	YML057C-A_mRNA	YML057C-A		
YNL168C	YNL168C_mRNA	YNL168C	FMP41	855553
tT(UAG)Q2	tT(UAG)Q2_tRNA			
YML003W	YML003W_mRNA	YML003W		855010
YDL064W	YDL064W_mRNA	YDL064W	UBC9	851495
YOL129W	YOL129W_mRNA	YOL129W	VPS68	853991
YOR037W	YOR037W_mRNA	YOR037W	CYC2	854202
YOR280C	YOR280C_mRNA	YOR280C	FSH3	854454
YBR236C	YBR236C_mRNA	YBR236C	ABD1	852538
YAR023C	YAR023C_mRNA	YAR023C		851276
YIL134C-A	YIL134C-A_mRNA	YIL134C-A		1466491
YOR189W	YOR189W_mRNA	YOR189W	IES4	854361
YDR190C	YDR190C_mRNA	YDR190C	RVB1	851771
YGL112C	YGL112C_mRNA	YGL112C	TAF6	852766
YMR006C	YMR006C_mRNA	YMR006C	PLB2	855018
YML094W	YML094W_mRNA	YML094W	GIM5	854879
YKR051W	YKR051W_mRNA	YKR051W		853925
YGR033C	YGR033C_mRNA	YGR033C	TIM21	852921
YGL190C	YGL190C_mRNA	YGL190C	CDC55	852685
YHR009C	YHR009C_mRNA	YHR009C	TDA3	856400
YDL231C	YDL231C_mRNA	YDL231C	BRE4	851367
YHR123W	YHR123W_mRNA	YHR123W	EPT1	856523
YDR124W	YDR124W_mRNA	YDR124W		851702
YGL246C	YGL246C_mRNA	YGL246C	RAI1	852646
YMR198W	YMR198W_mRNA	YMR198W	CIK1	855238
YML108W	YML108W_mRNA	YML108W		854863
YIL160C	YIL160C_mRNA	YIL160C	POT1	854646
YMR158W-B	YMR158W-B_mRNA	YMR158W-B		
YLR379W	YLR379W_mRNA	YLR379W		
YBL100W-C	YBL100W-C_mRNA	YBL100W-C		1466439
YDR145W	YDR145W_mRNA	YDR145W	TAF12	851723
YDL061C	YDL061C_mRNA	YDL061C	RPS29B	851498
YML019W	YML019W_mRNA	YML019W	OST6	854989
YCR001W	YCR001W_mRNA	YCR001W		
YKL032C	YKL032C_mRNA	YKL032C	IXR1	853836
YLR263W	YLR263W_mRNA	YLR263W	RED1	850968
YPL256C	YPL256C_mRNA	YPL256C	CLN2	855819
YPL099C	YPL099C_mRNA	YPL099C		856005
YMR176W	YMR176W_mRNA	YMR176W	ECM5	855214
YGR114C	YGR114C_mRNA	YGR114C		
YDL040C	YDL040C_mRNA	YDL040C	NAT1	851521
YHR052W	YHR052W_mRNA	YHR052W	CIC1	856449
YGR128C	YGR128C_mRNA	YGR128C	UTP8	853029
YDR312W	YDR312W_mRNA	YDR312W	SSF2	851907
YLR102C	YLR102C_mRNA	YLR102C	APC9	850792
YKL010C	YKL010C_mRNA	YKL010C	UFD4	853859
YNL158W	YNL158W_mRNA	YNL158W	PGA1	855564
YBL006W-A	YBL006W-A_mRNA	YBL006W-A		
YDR162C	YDR162C_mRNA	YDR162C	NBP2	851740
YDL101C	YDL101C_mRNA	YDL101C	DUN1	851457
YML081C-A	YML081C-A_mRNA	YML081C-A	ATP18	854893
YAL061W	YAL061W_mRNA	YAL061W	BDH2	851238
YKR041W	YKR041W_mRNA	YKR041W		853914
YHR091C	YHR091C_mRNA	YHR091C	MSR1	856491
YCL010C	YCL010C_mRNA	YCL010C	SGF29	850347
YLR275W	YLR275W_mRNA	YLR275W	SMD2	850981
tS(AGA)A	tS(AGA)A_tRNA			
YDR336W	YDR336W_mRNA	YDR336W	MRX8	851936
YMR002W	YMR002W_mRNA	YMR002W	MIX17	855014
YIL096C	YIL096C_mRNA	YIL096C	BMT5	854711
YER062C	YER062C_mRNA	YER062C		856791
YKL090W	YKL090W_mRNA	YKL090W	CUE2	853772
YGR059W	YGR059W_mRNA	YGR059W	SPR3	852950
YNL322C	YNL322C_mRNA	YNL322C	KRE1	855394
YJR149W	YJR149W_mRNA	YJR149W		853614
YJR157W	YJR157W_mRNA	YJR157W		
YOR063W	YOR063W_mRNA	YOR063W	RPL3	854229
YLR091W	YLR091W_mRNA	YLR091W	GEP5	850780
YEL050C	YEL050C_mRNA	YEL050C	RML2	856660
tL(GAG)G	tL(GAG)G_tRNA			
YPL064C	YPL064C_mRNA	YPL064C	CWC27	856041
YPL101W	YPL101W_mRNA	YPL101W	ELP4	856002
YPL247C	YPL247C_mRNA	YPL247C		855829
YNL337W	YNL337W_mRNA	YNL337W		
YMR276W	YMR276W_mRNA	YMR276W	DSK2	855319
YMR301C	YMR301C_mRNA	YMR301C	ATM1	855347
YDR103W	YDR103W_mRNA	YDR103W	STE5	851680
YGL208W	YGL208W_mRNA	YGL208W	SIP2	852664
YPR066W	YPR066W_mRNA	YPR066W	UBA3	856179
YNL286W	YNL286W_mRNA	YNL286W	CUS2	855430
YDR488C	YDR488C_mRNA	YDR488C	PAC11	852099
snR34	snR34_snoRNA			
YFL048C	YFL048C_mRNA	YFL048C	EMP47	850496
YJL027C	YJL027C_mRNA	YJL027C		853426
YBR141W-A	YBR141W-A_mRNA	YBR141W-A		
tG(GCC)P1	tG(GCC)P1_tRNA			
YFR053C	YFR053C_mRNA	YFR053C	HXK1	850614
YGR132C	YGR132C_mRNA	YGR132C	PHB1	853033
YPR093C	YPR093C_mRNA	YPR093C	ASR1	856208
tS(AGA)D2	tS(AGA)D2_tRNA			
YGL092W	YGL092W_mRNA	YGL092W	NUP145	852788
YPL037C	YPL037C_mRNA	YPL037C	EGD1	856070
YOR310C	YOR310C_mRNA	YOR310C	NOP58	854487
YBL031W	YBL031W_mRNA	YBL031W	SHE1	852249
YMR063W	YMR063W_mRNA	YMR063W	RIM9	855085
YGL178W	YGL178W_mRNA	YGL178W	MPT5	852697
YKL033W-A	YKL033W-A_mRNA	YKL033W-A		853833
YGR296C-A	YGR296C-A_mRNA	YGR296C-A		
YLR084C	YLR084C_mRNA	YLR084C	RAX2	850773
YHR036W	YHR036W_mRNA	YHR036W	BRL1	856431
YKL176C	YKL176C_mRNA	YKL176C	LST4	853678
YMR229C	YMR229C_mRNA	YMR229C	RRP5	855269
YOR238W	YOR238W_mRNA	YOR238W		854413
YOR367W	YOR367W_mRNA	YOR367W	SCP1	854549
YOR297C	YOR297C_mRNA	YOR297C	TIM18	854472
YJL014W	YJL014W_mRNA	YJL014W	CCT3	853438
YPR165W	YPR165W_mRNA	YPR165W	RHO1	856294
YDR009W	YDR009W_mRNA	YDR009W	GAL3	851572
YIL164C	YIL164C_mRNA	YIL164C	NIT1	854642
YLR435W	YLR435W_mRNA	YLR435W	TSR2	851154
YLR112W	YLR112W_mRNA	YLR112W		
YNL147W	YNL147W_mRNA	YNL147W	LSM7	855575
YOR176W	YOR176W_mRNA	YOR176W	HEM15	854347
YPL177C	YPL177C_mRNA	YPL177C	CUP9	855926
YJL203W	YJL203W_mRNA	YJL203W	PRP21	853227
YDR034C	YDR034C_mRNA	YDR034C	LYS14	851598
YFL036W	YFL036W_mRNA	YFL036W	RPO41	850507
YHR217C	YHR217C_mRNA	YHR217C		
YJL174W	YJL174W_mRNA	YJL174W	KRE9	853265
YDR329C	YDR329C_mRNA	YDR329C	PEX3	851929
tW(UCA)Q	tW(UCA)Q_tRNA			
YDL229W	YDL229W_mRNA	YDL229W	SSB1	851369
YKR029C	YKR029C_mRNA	YKR029C	SET3	853900
YDR285W	YDR285W_mRNA	YDR285W	ZIP1	851879
YAL021C	YAL021C_mRNA	YAL021C	CCR4	851212
YPL157W	YPL157W_mRNA	YPL157W	TGS1	855946
YGL163C	YGL163C_mRNA	YGL163C	RAD54	852713
YJR035W	YJR035W_mRNA	YJR035W	RAD26	853492
YPL194W	YPL194W_mRNA	YPL194W	DDC1	855907
tG(GCC)F1	tG(GCC)F1_tRNA		SUF20	
tE(UUC)E1	tE(UUC)E1_tRNA			
YBR196C	YBR196C_mRNA	YBR196C	PGI1	852495
YOR183W	YOR183W_mRNA	YOR183W	FYV12	854355
YDL025W-A	YDL025W-A_mRNA	YDL025W-A		
YMR071C	YMR071C_mRNA	YMR071C	TVP18	855093
YPL119C-A	YPL119C-A_mRNA	YPL119C-A		1466520
YOR236W	YOR236W_mRNA	YOR236W	DFR1	854411
YDL203C	YDL203C_mRNA	YDL203C	ACK1	851324
YDL084W	YDL084W_mRNA	YDL084W	SUB2	851475
YLR361C-A	YLR361C-A_mRNA	YLR361C-A		1466422
YOR042W	YOR042W_mRNA	YOR042W	CUE5	854206
YBL051C	YBL051C_mRNA	YBL051C	PIN4	852229
YIL142C-A	YIL142C-A_mRNA	YIL142C-A		
YLR447C	YLR447C_mRNA	YLR447C	VMA6	851168
YER019C-A	YER019C-A_mRNA	YER019C-A	SBH2	856740
YML004C	YML004C_mRNA	YML004C	GLO1	855009
YDR468C	YDR468C_mRNA	YDR468C	TLG1	852079
YAL002W	YAL002W_mRNA	YAL002W	VPS8	851261
YLR412W	YLR412W_mRNA	YLR412W	BER1	851130
YOR246C	YOR246C_mRNA	YOR246C	ENV9	854420
YKL184W	YKL184W_mRNA	YKL184W	SPE1	853651
YOR073W-A	YOR073W-A_mRNA	YOR073W-A		
YML046W	YML046W_mRNA	YML046W	PRP39	854960
YNL283C	YNL283C_mRNA	YNL283C	WSC2	855438
YBR006W	YBR006W_mRNA	YBR006W	UGA2	852291
YLR018C	YLR018C_mRNA	YLR018C	POM34	850705
YLR344W	YLR344W_mRNA	YLR344W	RPL26A	851058
YPR047W	YPR047W_mRNA	YPR047W	MSF1	856160
YDR472W	YDR472W_mRNA	YDR472W	TRS31	852083
YDL030W	YDL030W_mRNA	YDL030W	PRP9	851531
YGL209W	YGL209W_mRNA	YGL209W	MIG2	852663
Q0092	Q0092_mRNA	Q0092		
YOR056C	YOR056C_mRNA	YOR056C	NOB1	854221
YJR090C	YJR090C_mRNA	YJR090C	GRR1	853552
YKL019W	YKL019W_mRNA	YKL019W	RAM2	853849
YML043C	YML043C_mRNA	YML043C	RRN11	854964
YOL075C	YOL075C_mRNA	YOL075C		854080
YDR107C	YDR107C_mRNA	YDR107C	TMN2	851685
YHR156C	YHR156C_mRNA	YHR156C	LIN1	856561
YPL252C	YPL252C_mRNA	YPL252C	YAH1	855824
YOR383C	YOR383C_mRNA	YOR383C	FIT3	854565
YKR039W	YKR039W_mRNA	YKR039W	GAP1	853912
YOR263C	YOR263C_mRNA	YOR263C		
YOR101W	YOR101W_mRNA	YOR101W	RAS1	854268
YHR077C	YHR077C_mRNA	YHR077C	NMD2	856476
tS(GCU)F	tS(GCU)F_tRNA			
YGR123C	YGR123C_mRNA	YGR123C	PPT1	853023
YNL202W	YNL202W_mRNA	YNL202W	SPS19	855518
YCL023C	YCL023C_mRNA	YCL023C		
YNL064C	YNL064C_mRNA	YNL064C	YDJ1	855661
YER121W	YER121W_mRNA	YER121W		856858
YOL141W	YOL141W_mRNA	YOL141W	PPM2	854024
YDL127W	YDL127W_mRNA	YDL127W	PCL2	851430
YDR237W	YDR237W_mRNA	YDR237W	MRPL7	851823
YER101C	YER101C_mRNA	YER101C	AST2	856838
YHR144C	YHR144C_mRNA	YHR144C	DCD1	856548
YBR102C	YBR102C_mRNA	YBR102C	EXO84	852398
YNL197C	YNL197C_mRNA	YNL197C	WHI3	855524
YIL032C	YIL032C_mRNA	YIL032C		
YGR013W	YGR013W_mRNA	YGR013W	SNU71	852896
YOR125C	YOR125C_mRNA	YOR125C	CAT5	854292
YOR022C	YOR022C_mRNA	YOR022C	DDL1	854187
YKR043C	YKR043C_mRNA	YKR043C	SHB17	853917
YGR051C	YGR051C_mRNA	YGR051C		
tF(GAA)Q	tF(GAA)Q_tRNA			
YJR062C	YJR062C_mRNA	YJR062C	NTA1	853525
YLR240W	YLR240W_mRNA	YLR240W	VPS34	850941
YDR321W	YDR321W_mRNA	YDR321W	ASP1	851920
YGL191W	YGL191W_mRNA	YGL191W	COX13	852684
YDR195W	YDR195W_mRNA	YDR195W	REF2	851776
YDR360W	YDR360W_mRNA	YDR360W	OPI7	
YNL181W	YNL181W_mRNA	YNL181W	PBR1	855540
YOR071C	YOR071C_mRNA	YOR071C	NRT1	854237
tT(AGU)C	tT(AGU)C_tRNA			
YGR192C	YGR192C_mRNA	YGR192C	TDH3	853106
YHR012W	YHR012W_mRNA	YHR012W	VPS29	856403
YLR408C	YLR408C_mRNA	YLR408C	BLS1	851124
YHR037W	YHR037W_mRNA	YHR037W	PUT2	856432
YER044C-A	YER044C-A_mRNA	YER044C-A	MEI4	856768
YPR116W	YPR116W_mRNA	YPR116W	RRG8	856232
YBL075C	YBL075C_mRNA	YBL075C	SSA3	852203
SCR1	SCR1_ncRNA			
YKL055C	YKL055C_mRNA	YKL055C	OAR1	853810
YHR218W-A	YHR218W-A_mRNA	YHR218W-A		852160
YGL036W	YGL036W_mRNA	YGL036W		852847
YOR011W	YOR011W_mRNA	YOR011W	AUS1	854175
YML119W	YML119W_mRNA	YML119W		854920
RDN5-4	RDN5-4_rRNA			
YKL144C	YKL144C_mRNA	YKL144C	RPC25	853713
YPR043W	YPR043W_mRNA	YPR043W	RPL43A	856156
YPR043W	YPR043W_mRNA	YPR043W	RPL43A	853557
YJL025W	YJL025W_mRNA	YJL025W	RRN7	853428
YPL023C	YPL023C_mRNA	YPL023C	MET12	856084
YLR291C	YLR291C_mRNA	YLR291C	GCD7	850998
YPL281C	YPL281C_mRNA	YPL281C	ERR2	854575
YPL281C	YPL281C_mRNA	YPL281C	ERR2	855848
YOL164W	YOL164W_mRNA	YOL164W	BDS1	854000
YGR256W	YGR256W_mRNA	YGR256W	GND2	853172
YHR068W	YHR068W_mRNA	YHR068W	DYS1	856465
YPL241C	YPL241C_mRNA	YPL241C	CIN2	855835
YDL168W	YDL168W_mRNA	YDL168W	SFA1	851386
YPL190C	YPL190C_mRNA	YPL190C	NAB3	855911
YKL160W	YKL160W_mRNA	YKL160W	ELF1	853697
YLR390W	YLR390W_mRNA	YLR390W	ECM19	851106
YKL011C	YKL011C_mRNA	YKL011C	CCE1	853858
YPL113C	YPL113C_mRNA	YPL113C		855990
YGR063C	YGR063C_mRNA	YGR063C	SPT4	852955
YDR300C	YDR300C_mRNA	YDR300C	PRO1	851894
YJR116W	YJR116W_mRNA	YJR116W	TDA4	853580
YLR157W-E	YLR157W-E_mRNA	YLR157W-E		1466413
YDL085W	YDL085W_mRNA	YDL085W	NDE2	851474
YMR322C	YMR322C_mRNA	YMR322C	SNO4	855372
YLR140W	YLR140W_mRNA	YLR140W		
YLR450W	YLR450W_mRNA	YLR450W	HMG2	851171
YLR331C	YLR331C_mRNA	YLR331C	JIP3	
YGR169C	YGR169C_mRNA	YGR169C	PUS6	853079
YPL029W	YPL029W_mRNA	YPL029W	SUV3	856078
YJL147C	YJL147C_mRNA	YJL147C	MRX5	853294
YBR188C	YBR188C_mRNA	YBR188C	NTC20	852486
YBR012C	YBR012C_mRNA	YBR012C		
YLR021W	YLR021W_mRNA	YLR021W	IRC25	850708
tS(UGA)P	tS(UGA)P_tRNA		SUP16	
YJL180C	YJL180C_mRNA	YJL180C	ATP12	853259
YIL174W	YIL174W			
YDR524W-C	YDR524W-C_mRNA	YDR524W-C		1466437
YOR149C	YOR149C_mRNA	YOR149C	SMP3	854320
YJL039C	YJL039C_mRNA	YJL039C	NUP192	853410
YKL142W	YKL142W_mRNA	YKL142W	MRP8	853715
snR32	snR32_snoRNA			
snR77	snR77_snoRNA			
YMR311C	YMR311C_mRNA	YMR311C	GLC8	855359
YBL024W	YBL024W_mRNA	YBL024W	NCL1	852257
tX(XXX)D	tX(XXX)D_tRNA			
YMR124W	YMR124W_mRNA	YMR124W	EPO1	855154
YJL112W	YJL112W_mRNA	YJL112W	MDV1	853332
YDL016C	YDL016C_mRNA	YDL016C		
YBR107C	YBR107C_mRNA	YBR107C	IML3	852404
YDL156W	YDL156W_mRNA	YDL156W	CMR1	851399
YJL068C	YJL068C_mRNA	YJL068C		853377
YDL228C	YDL228C_mRNA	YDL228C		
tE(UUC)K	tE(UUC)K_tRNA			
tA(AGC)G	tA(AGC)G_tRNA			
YDL239C	YDL239C_mRNA	YDL239C	ADY3	851359
YCR087C-A	YCR087C-A_mRNA	YCR087C-A		850449
YOR172W	YOR172W_mRNA	YOR172W	YRM1	854343
YBR103W	YBR103W_mRNA	YBR103W	SIF2	852399
YLR394W	YLR394W_mRNA	YLR394W	CST9	851110
YOL143C	YOL143C_mRNA	YOL143C	RIB4	854022
tL(UAA)Q	tL(UAA)Q_tRNA			
YFL041W	YFL041W_mRNA	YFL041W	FET5	850502
YAL059C-A	YAL059C-A_mRNA	YAL059C-A		
YBL072C	YBL072C_mRNA	YBL072C	RPS8A	856839
YBL072C	YBL072C_mRNA	YBL072C	RPS8A	852206
YGL132W	YGL132W_mRNA	YGL132W		
YDR309C	YDR309C_mRNA	YDR309C	GIC2	851904
YER067W	YER067W_mRNA	YER067W	RGI1	856797
YOR049C	YOR049C_mRNA	YOR049C	RSB1	
YJR033C	YJR033C_mRNA	YJR033C	RAV1	853490
YBR282W	YBR282W_mRNA	YBR282W	MRPL27	852585
YKL167C	YKL167C_mRNA	YKL167C	MRP49	853687
YCL022C	YCL022C_mRNA	YCL022C		
YCR018C	YCR018C_mRNA	YCR018C	SRD1	850377
YLR156C-A	YLR156C-A_mRNA	YLR156C-A		1466414
YLR156C-A	YLR156C-A_mRNA	YLR156C-A		1466415
YLR156C-A	YLR156C-A_mRNA	YLR156C-A		1466411
YLR156C-A	YLR156C-A_mRNA	YLR156C-A		1466410
YBR288C	YBR288C_mRNA	YBR288C	APM3	852591
YOL131W	YOL131W_mRNA	YOL131W		853989
YPR137W	YPR137W_mRNA	YPR137W	RRP9	856255
YLR203C	YLR203C_mRNA	YLR203C	MSS51	850900
YPL219W	YPL219W_mRNA	YPL219W	PCL8	855882
YBL113C	YBL113C_mRNA	YBL113C		852159
YMR230W-A	YMR230W-A_mRNA	YMR230W-A		1466504
YNL252C	YNL252C_mRNA	YNL252C	MRPL17	855469
YDR171W	YDR171W_mRNA	YDR171W	HSP42	851751
YDR364C	YDR364C_mRNA	YDR364C	CDC40	851968
YMR250W	YMR250W_mRNA	YMR250W	GAD1	855291
YJR010C-A	YJR010C-A_mRNA	YJR010C-A	SPC1	853467
YDL177C	YDL177C_mRNA	YDL177C		851377
YCL048W-A	YCL048W-A_mRNA	YCL048W-A		3799968
YKL218C	YKL218C_mRNA	YKL218C	SRY1	853662
YPL222C-A	YPL222C-A_mRNA	YPL222C-A		
YCL031C	YCL031C_mRNA	YCL031C	RRP7	850326
YLR384C	YLR384C_mRNA	YLR384C	IKI3	851100
YNL108C	YNL108C_mRNA	YNL108C		855615
YNL276C	YNL276C_mRNA	YNL276C		
YPR132W	YPR132W_mRNA	YPR132W	RPS23B	853015
YPR132W	YPR132W_mRNA	YPR132W	RPS23B	856250
YOR141C	YOR141C_mRNA	YOR141C	ARP8	854309
YER104W	YER104W_mRNA	YER104W	RTT105	856841
YGR282C	YGR282C_mRNA	YGR282C	BGL2	853199
YOL112W	YOL112W_mRNA	YOL112W	MSB4	854037
YPR018W	YPR018W_mRNA	YPR018W	RLF2	856129
YLL011W	YLL011W_mRNA	YLL011W	SOF1	850649
YGR238C	YGR238C_mRNA	YGR238C	KEL2	853153
YOR228C	YOR228C_mRNA	YOR228C	MCP1	854403
YML048W	YML048W_mRNA	YML048W	GSF2	854957
YOR388C	YOR388C_mRNA	YOR388C	FDH1	854570
snR6	snR6_snRNA			
YFR040W	YFR040W_mRNA	YFR040W	SAP155	850601
YPL168W	YPL168W_mRNA	YPL168W	MRX4	855935
tV(AAC)H	tV(AAC)H_tRNA			
YIL120W	YIL120W_mRNA	YIL120W	QDR1	854686
YKR053C	YKR053C_mRNA	YKR053C	YSR3	853927
YBR001C	YBR001C_mRNA	YBR001C	NTH2	852286
YDL150W	YDL150W_mRNA	YDL150W	RPC53	851404
YDR351W	YDR351W_mRNA	YDR351W	SBE2	851953
YIL101C	YIL101C_mRNA	YIL101C	XBP1	854706
YLR329W	YLR329W_mRNA	YLR329W	REC102	851040
tG(CCC)O	tG(CCC)O_tRNA		SUF5	
YNL216W	YNL216W_mRNA	YNL216W	RAP1	855505
YLR133W	YLR133W_mRNA	YLR133W	CKI1	850824
YPL105C	YPL105C_mRNA	YPL105C	SYH1	855999
YDR335W	YDR335W_mRNA	YDR335W	MSN5	851935
YOR046C	YOR046C_mRNA	YOR046C	DBP5	854211
YJL136W-A	YJL136W-A_mRNA	YJL136W-A		1466464
YOR286W	YOR286W_mRNA	YOR286W	RDL2	854460
YKR069W	YKR069W_mRNA	YKR069W	MET1	853943
YGR047C	YGR047C_mRNA	YGR047C	TFC4	852938
YKR059W	YKR059W_mRNA	YKR059W	TIF1	853933
YKR059W	YKR059W_mRNA	YKR059W	TIF1	853303
tG(UCC)G	tG(UCC)G_tRNA		SUF4	
YMR289W	YMR289W_mRNA	YMR289W	ABZ2	855333
YAL036C	YAL036C_mRNA	YAL036C	RBG1	851195
YDL133W	YDL133W_mRNA	YDL133W	SRF1	851423
YER009W	YER009W_mRNA	YER009W	NTF2	856727
YBR202W	YBR202W_mRNA	YBR202W	MCM7	852501
YGR216C	YGR216C_mRNA	YGR216C	GPI1	853130
YLL010C	YLL010C_mRNA	YLL010C	PSR1	850650
YNL088W	YNL088W_mRNA	YNL088W	TOP2	855636
YHR061C	YHR061C_mRNA	YHR061C	GIC1	856458
YLR260W	YLR260W_mRNA	YLR260W	LCB5	850964
YIL053W	YIL053W_mRNA	YIL053W		854758
YBR004C	YBR004C_mRNA	YBR004C	GPI18	852289
YCL016C	YCL016C_mRNA	YCL016C	DCC1	850344
YNL130C	YNL130C_mRNA	YNL130C	CPT1	855593
YMR287C	YMR287C_mRNA	YMR287C	DSS1	855331
YPL108W	YPL108W_mRNA	YPL108W		855996
YNL153C	YNL153C_mRNA	YNL153C	GIM3	855569
YEL019C	YEL019C_mRNA	YEL019C	MMS21	856695
YDR359C	YDR359C_mRNA	YDR359C	EAF1	851962
YMR320W	YMR320W_mRNA	YMR320W		
YFL016C	YFL016C_mRNA	YFL016C	MDJ1	850530
YDL180W	YDL180W_mRNA	YDL180W		851374
YLR151C	YLR151C_mRNA	YLR151C	PCD1	850844
YKR033C	YKR033C_mRNA	YKR033C		
YHL019C	YHL019C_mRNA	YHL019C	APM2	856367
YGL188C-A	YGL188C-A_mRNA	YGL188C-A		1466453
YDR371W	YDR371W_mRNA	YDR371W	CTS2	851977
YBR295W	YBR295W_mRNA	YBR295W	PCA1	852598
YNL186W	YNL186W_mRNA	YNL186W	UBP10	855535
YMR057C	YMR057C_mRNA	YMR057C		
YLR249W	YLR249W_mRNA	YLR249W	YEF3	850951
YER096W	YER096W_mRNA	YER096W	SHC1	856832
YER017C	YER017C_mRNA	YER017C	AFG3	856737
YFL058W	YFL058W_mRNA	YFL058W	THI5	850486
YJL064W	YJL064W_mRNA	YJL064W		
YML042W	YML042W_mRNA	YML042W	CAT2	854965
YDR524C-B	YDR524C-B_mRNA	YDR524C-B		1466438
YMR298W	YMR298W_mRNA	YMR298W	LIP1	855344
YFL030W	YFL030W_mRNA	YFL030W	AGX1	850514
YGR046W	YGR046W_mRNA	YGR046W	TAM41	852937
YGR099W	YGR099W_mRNA	YGR099W	TEL2	852991
YKR016W	YKR016W_mRNA	YKR016W		853886
YEL043W	YEL043W_mRNA	YEL043W		856668
YGL041C	YGL041C_mRNA	YGL041C		
YNR056C	YNR056C_mRNA	YNR056C	BIO5	855793
tA(AGC)M2	tA(AGC)M2_tRNA			
tG(GCC)C	tG(GCC)C_tRNA		SUF16	
YPL043W	YPL043W_mRNA	YPL043W	NOP4	856063
YPR190C	YPR190C_mRNA	YPR190C	RPC82	856320
YLR388W	YLR388W_mRNA	YLR388W	RPS29A	851104
YDL003W	YDL003W_mRNA	YDL003W	MCD1	851561
YMR217W	YMR217W_mRNA	YMR217W	GUA1	855257
YLL057C	YLL057C_mRNA	YLL057C	JLP1	850669
YBR122C	YBR122C_mRNA	YBR122C	MRPL36	852419
YDR507C	YDR507C_mRNA	YDR507C	GIN4	852119
YJR077C	YJR077C_mRNA	YJR077C	MIR1	853540
YLR453C	YLR453C_mRNA	YLR453C	RIF2	851174
YAR053W	YAR053W_mRNA	YAR053W		
YGL261C	YGL261C_mRNA	YGL261C	PAU11	851229
YGL261C	YGL261C_mRNA	YGL261C	PAU11	852630
YGL261C	YGL261C_mRNA	YGL261C	PAU11	852163
YOR302W	YOR302W_mRNA	YOR302W		854478
snR78	snR78_snoRNA			
YBR206W	YBR206W_mRNA	YBR206W		
YFL029C	YFL029C_mRNA	YFL029C	CAK1	850515
YMR122C	YMR122C_mRNA	YMR122C		
YOR224C	YOR224C_mRNA	YOR224C	RPB8	854399
YOL146W	YOL146W_mRNA	YOL146W	PSF3	854019
